Código município;Cor/raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nome candidato;Número candidato;Ocupação;Partido;Região;Situação totalização;Votos válidos;Votos nominais;Data de carga
13595;Parda;Casado(a);30 a 34 anos;Masculino;Superior completo;CARIDADE;JOÃO ANTONIO DE CASTRO CARNEIRO XEREZ SILVA;14;Administrador;PTB;NORDESTE;Não Eleito;13747;6528;2026-01-06 16:45:04
14176;Parda;Casado(a);40 a 44 anos;Masculino;Ensino Fundamental completo;IPU;ROBERIO WAGNER MARTINS MOREIRA;65;Comerciante;PC do B;NORDESTE;Eleito;24059;14156;2026-01-06 16:45:04
14931;Parda;Solteiro(a);30 a 34 anos;Masculino;Superior completo;PACAJUS;JOSÉ WILSON ALVES CHAVES JUNIOR;55;Vereador;PSD;NORDESTE;Não Eleito;39579;14804;2026-01-06 16:45:04
15636;Branca;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental incompleto;TABULEIRO DO NORTE;PEDRO NOGUEIRA FERREIRA;55;Agricultor;PSD;NORDESTE;Não Eleito;18946;7738;2026-01-06 16:45:04
13315;Branca;Divorciado(a);65 a 69 anos;Masculino;Ensino Médio completo;ASSARÉ;FRANCISCO EVANDERTO ALMEIDA;55;Prefeito;PSD;NORDESTE;Não Eleito;14910;6914;2026-01-06 16:45:04
13382;Parda;Casado(a);65 a 69 anos;Masculino;Superior completo;BANABUIÚ;VERIDIANO PEREIRA DE SALES;55;Outros;PSD;NORDESTE;Não Eleito;11862;4769;2026-01-06 16:45:04
14079;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;IBIAPINA;MARCOS ANTONIO DA SILVA LIMA;40;Contador;PSB;NORDESTE;Eleito;13733;7024;2026-01-06 16:45:04
13293;Branca;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental incompleto;ARNEIROZ;GIDEONNE FEITOSA DE OLIVEIRA;55;Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;PSD;NORDESTE;Não Eleito;5820;2714;2026-01-06 16:45:04
14931;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;PACAJUS;BRUNO PEREIRA FIGUEIREDO;12;Prefeito;PDT;NORDESTE;Eleito;39579;21426;2026-01-06 16:45:04
15555;Preta;Solteiro(a);25 a 29 anos;Masculino;Superior completo;SENADOR POMPEU;ANTÔNIO ISMAEL DA SILVA LIMA;50;Professor de Ensino Médio;PSOL;NORDESTE;Não Eleito;16120;115;2026-01-06 16:45:04
15113;Branca;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental completo;PEDRA BRANCA;JOSE GILBERTO JUNIOR;77;Prefeito;SOLIDARIEDADE;NORDESTE;Não Eleito;17722;2390;2026-01-06 16:45:04
15431;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;SANTANA DO CARIRI;SAMUEL CIDADE WERTON;25;Odontólogo;DEM;NORDESTE;Eleito;10364;4278;2026-01-06 16:45:04
15091;Parda;Solteiro(a);40 a 44 anos;Feminino;Superior completo;PARAMOTI;ANTONIA TELVÂNIA FERREIRA BRAZ;15;Professor de Ensino Fundamental;MDB;NORDESTE;Eleito;7973;2372;2026-01-06 16:45:04
13080;Parda;Divorciado(a);65 a 69 anos;Feminino;Superior completo;TURURU;FRANCISCA HILZETE MALVEIRA BATISTA;45;Outros;PSDB;NORDESTE;Eleito;11784;6667;2026-01-06 16:45:04
14591;Branca;Divorciado(a);45 a 49 anos;Masculino;Superior completo;MARTINÓPOLE;FRANCISCO FONTENELE JUNIOR;22;Prefeito;PL;NORDESTE;Não Eleito;4136;4136;2026-01-06 16:45:04
13188;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;HORIZONTE;JOSE EDSON NOGUEIRA COSTA;33;Advogado;PMN;NORDESTE;Não Eleito;44196;147;2026-01-06 16:45:04
14397;Branca;Solteiro(a);50 a 54 anos;Masculino;Superior completo;JAGUARIBE;VALNEI PEIXOTO SILVA;12;Servidor Público Municipal;PDT;NORDESTE;Não Eleito;21656;9350;2026-01-06 16:45:04
15938;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;ICAPUÍ;RAIMUNDO LACERDA FILHO;55;Prefeito;PSD;NORDESTE;Eleito;13647;7328;2026-01-06 16:45:04
15695;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;TIANGUÁ;LUIZ GONZAGA PAIXÃO FONTENELE;23;Arquiteto;CIDADANIA;NORDESTE;Não Eleito;26555;215;2026-01-06 16:45:04
14176;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;IPU;FLÁVIO ALVES PEREIRA;55;Servidor Público Municipal;PSD;NORDESTE;Não Eleito;24059;61;2026-01-06 16:45:04
13455;Parda;Solteiro(a);35 a 39 anos;Masculino;Lê e escreve;BELA CRUZ;JOSE ADRIANO MARQUES;36;Cabeleireiro e Barbeiro;PTC;NORDESTE;Não Eleito;15926;118;2026-01-06 16:45:04
15679;Branca;Solteiro(a);25 a 29 anos;Masculino;Superior incompleto;TAUÁ;SAMUEL MARQUES MOREIRA;70;Outros;AVANTE;NORDESTE;Não Eleito;34684;155;2026-01-06 16:45:04
13200;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior completo;ERERÉ;FRANCISCO OTONI DE QUEIROZ MOURA;12;Servidor Público Estadual;PDT;NORDESTE;Eleito;3805;3805;2026-01-06 16:45:04
13064;Parda;Divorciado(a);55 a 59 anos;Feminino;Ensino Médio completo;GRAÇA;MARIA IRALDICE DE ALCÂNTARA;12;Servidor Público Estadual;PDT;NORDESTE;Eleito;9256;4646;2026-01-06 16:45:04
14796;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;MORRINHOS;CARLOS ALBERTO ROCHA BRUNO;45;Prefeito;PSDB;NORDESTE;Não Eleito;14815;6844;2026-01-06 16:45:04
14796;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;MORRINHOS;FRANCISCO REGIS CARVALHO;10;Vereador;REPUBLICANOS;NORDESTE;Não Eleito;14815;1072;2026-01-06 16:45:04
15113;Branca;Solteiro(a);45 a 49 anos;Masculino;Superior completo;PEDRA BRANCA;ANTONIO MENEZES DE SOUZA;12;Sacerdote ou Membro de Ordem ou Seita Religiosa;PDT;NORDESTE;Não Eleito;41737;15954;2026-01-06 16:45:04
13129;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;BARREIRA;ANTONIO ALAILSON OLIVEIRA SALDANHA;13;Administrador;PT;NORDESTE;Não Eleito;14517;6356;2026-01-06 16:45:04
14672;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;MILAGRES;ABRAÃO SAMPAIO DE LACERDA;55;Médico;PSD;NORDESTE;Não Eleito;17271;7744;2026-01-06 16:45:04
15474;Branca;Solteiro(a);75 a 79 anos;Masculino;Ensino Fundamental completo;SÃO BENEDITO;ANTÔNIO CORREIA LIMA;35;Empresário;PMB;NORDESTE;Não Eleito;25520;1338;2026-01-06 16:45:04
14559;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;MARANGUAPE;ATILA CORDEIRO CAMARA;77;Advogado;SOLIDARIEDADE;NORDESTE;Eleito;61555;22391;2026-01-06 16:45:04
15610;Branca;Casado(a);50 a 54 anos;Feminino;Superior completo;SOLONÓPOLE;ANA VLADIA NOGUEIRA PINHEIRO JUCÁ;55;Farmacêutico;PSD;NORDESTE;Eleito;11696;6270;2026-01-06 16:45:04
14133;Branca;Solteiro(a);55 a 59 anos;Masculino;Superior completo;INDEPENDÊNCIA;JOSE VALDI COUTINHO;55;Engenheiro;PSD;NORDESTE;Eleito;16789;8040;2026-01-06 16:45:04
13897;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;FORTALEZA;WAGNER SOUSA GOMES;90;Deputado;PROS;NORDESTE;Segundo turno;1280925;426803;2026-01-06 16:45:04
13552;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;CANINDÉ;FRANCIBERGUE DE SOUSA SILVA;65;Empresário;PC do B;NORDESTE;Não Eleito;41845;2039;2026-01-06 16:45:04
15172;Parda;Solteiro(a);55 a 59 anos;Masculino;Ensino Médio completo;PEREIRO;RAIMUNDO ESTEVAM NETO;12;Prefeito;PDT;NORDESTE;Eleito;11047;7381;2026-01-06 16:45:04
14672;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;MILAGRES;CÍCERO ALVES DE FIGUEIREDO;12;Economista;PDT;NORDESTE;Eleito;17271;9282;2026-01-06 16:45:04
15350;Parda;Solteiro(a);45 a 49 anos;Masculino;Ensino Fundamental incompleto;RERIUTABA;FRANCISCO JUSCELINO MELO MAGALHÃES;50;Agricultor;PSOL;NORDESTE;Não Eleito;12422;93;2026-01-06 16:45:04
14478;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;JUAZEIRO DO NORTE;GLÊDSON LIMA BEZERRA;19;Policial Civil;PODE;NORDESTE;Eleito;129008;50715;2026-01-06 16:45:04
15318;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;QUIXERÉ;ANTÔNIO JOAQUIM GONÇALVES DE OLIVEIRA;13;Aposentado (Exceto Servidor Público);PT;NORDESTE;Eleito;14246;8257;2026-01-06 16:45:04
13404;Parda;Casado(a);55 a 59 anos;Masculino;Superior incompleto;BARROQUINHA;JAIME VERAS SILVA FILHO;12;Comerciante;PDT;NORDESTE;Eleito;11152;5658;2026-01-06 16:45:04
13013;Branca;Divorciado(a);80 a 84 anos;Masculino;Ensino Médio completo;ABAIARA;AFONSO TAVARES LEITE;13;Aposentado (Exceto Servidor Público);PT;NORDESTE;Eleito;5733;3149;2026-01-06 16:45:04
14354;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;JAGUARETAMA;FRANCISCO GLAIRTON RABELO CUNHA;11;Bancário e Economiário;PP;NORDESTE;Eleito;10423;10423;2026-01-06 16:45:04
13153;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;ANTONINA DO NORTE;ANTONIO ROSENO FILHO;12;Ocupante de Cargo em Comissão;PDT;NORDESTE;Eleito;5361;2476;2026-01-06 16:45:04
15091;Parda;Casado(a);80 a 84 anos;Masculino;Ensino Médio completo;PARAMOTI;EDUARDO FEIJO SANTOS;12;Prefeito;PDT;NORDESTE;Não Eleito;7973;2367;2026-01-06 16:45:04
13358;Branca;Casado(a);40 a 44 anos;Feminino;Superior completo;BAIXIO;JOSEFA NUNES PINHEIRO;13;Servidor Público Estadual;PT;NORDESTE;Não Eleito;4634;1895;2026-01-06 16:45:04
14079;Branca;Casado(a);35 a 39 anos;Masculino;Superior incompleto;IBIAPINA;ANTONIO LEANDRO GOMES LINHARES;12;Prefeito;PDT;NORDESTE;Não Eleito;13733;6709;2026-01-06 16:45:04
13480;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;ITAITINGA;PAULO RICARDO MARTINS NUNES;40;Comunicólogo;PSB;NORDESTE;Não Eleito;22483;4062;2026-01-06 16:45:04
15539;Parda;Casado(a);55 a 59 anos;Masculino;Ensino Fundamental completo;SÃO LUÍS DO CURU;FRANCISCO CIPRIANO DE ALMEIDA;65;Prefeito;PC do B;NORDESTE;Eleito;9138;4442;2026-01-06 16:45:04
15393;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;SABOEIRO;ANTONIO FRANCISCO DE LIMA;40;Empresário;PSB;NORDESTE;Não Eleito;9559;3236;2026-01-06 16:45:04
15873;Parda;Solteiro(a);40 a 44 anos;Feminino;Superior completo;AMONTADA;JANE LEILA LUCAS SANTOS;11;Empresário;PP;NORDESTE;Não Eleito;26067;10628;2026-01-06 16:45:04
13307;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;OCARA;LEONILDO PEIXOTO FARIAS;12;Médico;PDT;NORDESTE;Não Eleito;19737;9659;2026-01-06 16:45:04
15695;Branca;Casado(a);40 a 44 anos;Masculino;Ensino Fundamental completo;TIANGUÁ;JOÃO CARLOS GONÇALVES DO NASCIMENTO;36;Vendedor de Comércio Varejista e Atacadista;PTC;NORDESTE;Não Eleito;26555;72;2026-01-06 16:45:04
14656;Parda;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;MERUOCA;FRANCISCO ANTONIO FONTELES;12;Prefeito;PDT;NORDESTE;Não Eleito;9706;4281;2026-01-06 16:45:04
14958;Branca;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;PACATUBA;PAULO ANDRÉ DE HOLANDA;17;Administrador;PSL;NORDESTE;Não Eleito;38714;473;2026-01-06 16:45:04
15431;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;SANTANA DO CARIRI;VICENTE BRILHANTE FEITOSA;12;Servidor Público Federal;PDT;NORDESTE;Não Eleito;10364;2762;2026-01-06 16:45:04
15156;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;PENTECOSTE;FRANCISCO DA NÓBREGA VASCONCELOS JUNIOR;25;Policial Militar;DEM;NORDESTE;Não Eleito;24937;664;2026-01-06 16:45:04
13293;Parda;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;ARNEIROZ;ANTÔNIO MONTEIRO PEDROSA FILHO;15;Comerciante;MDB;NORDESTE;Eleito;5820;3063;2026-01-06 16:45:04
13056;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;ACOPIARA;ANTÔNIO ALMEIDA NETO;15;Engenheiro;MDB;NORDESTE;Eleito;31283;15864;2026-01-06 16:45:04
14370;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;JAGUARIBARA;JOACY ALVES DOS SANTOS JUNIOR;12;Prefeito;PDT;NORDESTE;Eleito;6950;4677;2026-01-06 16:45:04
15873;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;AMONTADA;DEUSDETE RODRIGUES FILHO;36;Engenheiro;PTC;NORDESTE;Não Eleito;26067;31;2026-01-06 16:45:04
15059;Branca;Divorciado(a);60 a 64 anos;Masculino;Superior incompleto;PARACURU;JOSE BITENCOURT XAVIER MOREIRA;50;Agricultor;PSOL;NORDESTE;Não Eleito;22664;232;2026-01-06 16:45:04
14559;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;MARANGUAPE;REGINALDO FELICIO DE SOUSA;10;Empresário;REPUBLICANOS;NORDESTE;Não Eleito;61555;1933;2026-01-06 16:45:04
15016;Parda;Solteiro(a);21 a 24 anos;Masculino;Ensino Médio completo;PALHANO;JOSÉ LUCIANO SILVA;13;Vereador;PT;NORDESTE;Eleito;7681;3938;2026-01-06 16:45:04
15776;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;URUBURETAMA;FRANCISCO ALDIR CHAVES DA SILVA;13;Contador;PT;NORDESTE;Eleito;13769;5575;2026-01-06 16:45:04
14770;Parda;Casado(a);30 a 34 anos;Masculino;Superior incompleto;MORAÚJO;JOSÉ MARIA MOREIRA JUNIOR;55;Empresário;PSD;NORDESTE;Não Eleito;6491;2957;2026-01-06 16:45:04
14095;Parda;Casado(a);55 a 59 anos;Masculino;Superior incompleto;ICÓ;JOSÉ JAIME BEZERRA RODRIGUES JÚNIOR;55;Outros;PSD;NORDESTE;Não Eleito;36503;7704;2026-01-06 16:45:04
15253;Parda;Casado(a);30 a 34 anos;Masculino;Lê e escreve;POTENGI;FRANCISCO EDSON VERIATO DA SILVA;50;Agricultor;PSOL;NORDESTE;Eleito;5870;3457;2026-01-06 16:45:04
14117;Parda;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;IGUATU;FRANCISCO CARLOS DA SILVA;16;Servidor Público Municipal;PSTU;NORDESTE;Não Eleito;53650;99;2026-01-06 16:45:04
15075;Parda;Solteiro(a);25 a 29 anos;Masculino;Superior completo;PARAMBU;ROMULO MATEUS NORONHA;77;Engenheiro;SOLIDARIEDADE;NORDESTE;Eleito;20622;14522;2026-01-06 16:45:04
13196;Branca;Divorciado(a);35 a 39 anos;Masculino;Superior completo;AQUIRAZ;BRUNO BARROS GONÇALVES;22;Médico;PL;NORDESTE;Eleito;47446;25562;2026-01-06 16:45:04
14230;Parda;Solteiro(a);35 a 39 anos;Feminino;Superior completo;IRAUÇUBA;HELOISA PINTO ARAUJO;15;Advogado;MDB;NORDESTE;Não Eleito;14567;5402;2026-01-06 16:45:04
14753;Branca;Casado(a);45 a 49 anos;Feminino;Superior completo;MORADA NOVA;KÁTIA CRISTINA CAVALCANTE DE OLIVEIRA;50;Professor de Ensino Superior;PSOL;NORDESTE;Não Eleito;43002;536;2026-01-06 16:45:04
14575;Parda;Casado(a);25 a 29 anos;Feminino;Superior completo;MARCO;MARIA IZABEL JOVINO SILVA DONATO CHAVES;22;Médico;PL;NORDESTE;Não Eleito;18141;8056;2026-01-06 16:45:04
14710;Parda;Casado(a);30 a 34 anos;Masculino;Ensino Médio completo;MOMBAÇA;ORLANDO BENEVIDES CAVALCANTE FILHO;15;Administrador;MDB;NORDESTE;Eleito;23651;12308;2026-01-06 16:45:04
15490;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;SÃO GONÇALO DO AMARANTE;JOSE EDNALDO LOPES MARTINS;15;Vereador;MDB;NORDESTE;Não Eleito;35292;4722;2026-01-06 16:45:04
15130;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;PENAFORTE;LUIS FERNANDES BEZERRA FILHO;12;Técnico em Agronomia e Agrimensura;PDT;NORDESTE;Não Eleito;6579;3219;2026-01-06 16:45:04
15598;Branca;Divorciado(a);60 a 64 anos;Masculino;Superior completo;SOBRAL;OSCAR SPINDOLA RODRIGUES JUNIOR;15;Empresário;MDB;NORDESTE;Não Eleito;112314;45795;2026-01-06 16:45:04
15776;Parda;Casado(a);55 a 59 anos;Feminino;Superior completo;URUBURETAMA;MARIA STELA GOMES ROCHA;15;Prefeito;MDB;NORDESTE;Não Eleito;13769;3697;2026-01-06 16:45:04
15210;Branca;Casado(a);45 a 49 anos;Feminino;Superior completo;PORANGA;MARIA ERINEUDA BEZERRA DE MENEZES;15;Professor de Ensino Fundamental;MDB;NORDESTE;Não Eleito;7626;3040;2026-01-06 16:45:04
14150;Branca;Casado(a);55 a 59 anos;Feminino;Superior completo;IPAUMIRIM;MARIA RILMACY LEANDRO;90;Servidor Público Civil Aposentado;PROS;NORDESTE;Não Eleito;7369;44;2026-01-06 16:45:04
13650;Branca;Casado(a);55 a 59 anos;Masculino;Lê e escreve;CARIÚS;ANTONIO WILAMAR PALACIO DE OLIVEIRA;22;Empresário;PL;NORDESTE;Eleito;6588;6250;2026-01-06 16:45:04
13480;Branca;Solteiro(a);35 a 39 anos;Masculino;Superior completo;ITAITINGA;DULCYNARDO CAVALCANTE HONORATO;20;Economista;PSC;NORDESTE;Não Eleito;22483;3436;2026-01-06 16:45:04
15857;Branca;Casado(a);75 a 79 anos;Masculino;Superior completo;MARACANAÚ;ROBERTO SOARES PESSOA;45;Empresário;PSDB;NORDESTE;Eleito;118899;78859;2026-01-06 16:45:04
13030;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;ACARAÚ;AMADEU FERREIRA GOMES NETO;12;Advogado;PDT;NORDESTE;Não Eleito;35996;17553;2026-01-06 16:45:04
15857;Branca;Casado(a);65 a 69 anos;Masculino;Superior completo;MARACANAÚ;FRANCISCO RIBEIRO DE MOURA;35;Professor e Instrutor de Formação Profissional;PMB;NORDESTE;Não Eleito;118899;1631;2026-01-06 16:45:04
15253;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;POTENGI;SAMUEL CARLOS TENORIO ALVES DE ALENCAR;55;Odontólogo;PSD;NORDESTE;Não Eleito;5870;95;2026-01-06 16:45:04
13412;Parda;Solteiro(a);55 a 59 anos;Masculino;Superior completo;BATURITÉ;FRANCISCO MARCIO DE OLIVEIRA LUZ;13;Médico;PT;NORDESTE;Não Eleito;20203;1673;2026-01-06 16:45:04
15172;Branca;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio incompleto;PEREIRO;CLAUDIO JUNIOR NOGUEIRA;25;Empresário;DEM;NORDESTE;Não Eleito;11047;3666;2026-01-06 16:45:04
13005;Parda;Solteiro(a);30 a 34 anos;Masculino;Ensino Médio completo;JIJOCA DE JERICOACOARA;FRANCISCO ROBERTO PEDRO;12;Outros;PDT;NORDESTE;Não Eleito;13786;2980;2026-01-06 16:45:04
13285;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;PINDORETAMA;ROBERTO MILLER COSTA DA ROCHA;11;Policial Militar;PP;NORDESTE;Não Eleito;14746;1278;2026-01-06 16:45:04
15270;Parda;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;QUIXADÁ;CEZAR AUGUSTO SOUSA DE OLIVEIRA;15;Comerciante;MDB;NORDESTE;Não Eleito;45191;756;2026-01-06 16:45:04
13412;Preta;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental completo;BATURITÉ;FRANCISCO ANTONIO DO CARMO;15;Policial Militar;MDB;NORDESTE;Não Eleito;20203;4831;2026-01-06 16:45:04
13501;Branca;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;FORTIM;NASELMO DE SOUSA FERREIRA;15;Prefeito;MDB;NORDESTE;Eleito;11637;10421;2026-01-06 16:45:04
13358;Branca;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;BAIXIO;JOSÉ HUMBERTO MOURA RAMALHO;12;Prefeito;PDT;NORDESTE;Eleito;4634;2739;2026-01-06 16:45:04
14150;Parda;Divorciado(a);50 a 54 anos;Feminino;Superior completo;IPAUMIRIM;JOSELBA MARIA ALENCAR DINIZ;11;Vereador;PP;NORDESTE;Não Eleito;7369;1011;2026-01-06 16:45:04
14060;Parda;Casado(a);30 a 34 anos;Masculino;Superior completo;IBARETAMA;CAUÊ FERNANDES FONTELES;25;Advogado;DEM;NORDESTE;Não Eleito;9953;3039;2026-01-06 16:45:04
13226;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;EUSÉBIO;FRANCISCO ANTÔNIO COSTA EMILIANO;90;Vereador;PROS;NORDESTE;Não Eleito;35898;6775;2026-01-06 16:45:04
13218;Branca;Solteiro(a);25 a 29 anos;Masculino;Superior completo;ARACATI;CAETANO GUEDES NETO;40;Engenheiro;PSB;NORDESTE;Não Eleito;43063;19085;2026-01-06 16:45:04
15270;Preta;Casado(a);55 a 59 anos;Masculino;Superior completo;QUIXADÁ;JOSÉ ILÁRIO GONÇALVES MARQUES;13;Prefeito;PT;NORDESTE;Não Eleito;45191;19428;2026-01-06 16:45:04
14176;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;IPU;CARLOS EDUARDO MARTINS TORRES;90;Advogado;PROS;NORDESTE;Não Eleito;24059;961;2026-01-06 16:45:04
15679;Branca;Casado(a);50 a 54 anos;Feminino;Superior completo;TAUÁ;PATRÍCIA PEQUENO COSTA GOMES DE AGUIAR;55;Advogado;PSD;NORDESTE;Eleito;34684;16964;2026-01-06 16:45:04
13897;Branca;Solteiro(a);50 a 54 anos;Feminino;Superior completo;FORTALEZA;LUIZIANNE DE OLIVEIRA LINS;13;Jornalista e Redator;PT;NORDESTE;Não Eleito;1280925;227470;2026-01-06 16:45:04
15555;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;SENADOR POMPEU;ANTÔNIO MAURÍCIO PINHEIRO JUCÁ;12;Policial Civil;PDT;NORDESTE;Eleito;16120;8672;2026-01-06 16:45:04
13854;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;CRATO;JOSÉ AILTON DE SOUSA BRASIL;13;Administrador;PT;NORDESTE;Eleito;64626;30898;2026-01-06 16:45:04
13366;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;TARRAFAS;CICERO PALACIO RODRIGUES;13;Professor de Ensino Fundamental;PT;NORDESTE;Não Eleito;5918;17;2026-01-06 16:45:04
14257;Parda;Divorciado(a);55 a 59 anos;Masculino;Superior completo;ITAIÇABA;FRANK GOMES FREITAS;12;Servidor Público Municipal;PDT;NORDESTE;Eleito;5935;3045;2026-01-06 16:45:04
14311;Parda;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;ITAPIÚNA;WAUSTON LUÍS CAVALCANTE DE FREITAS;12;Comerciante;PDT;NORDESTE;Não Eleito;12641;4611;2026-01-06 16:45:04
14060;Parda;Casado(a);55 a 59 anos;Feminino;Superior completo;IBARETAMA;ELIRIA MARIA FREITAS DE QUEIROZ;55;Sociólogo;PSD;NORDESTE;Eleito;9953;3567;2026-01-06 16:45:04
15091;Parda;Solteiro(a);50 a 54 anos;Masculino;Ensino Fundamental completo;PARAMOTI;ANTONIO JOSE CAVALCANTE RANGEL;19;Empresário;PODE;NORDESTE;Não Eleito;7973;2023;2026-01-06 16:45:04
15830;Parda;Casado(a);30 a 34 anos;Masculino;Superior completo;VIÇOSA DO CEARÁ;DIVALDO CARNEIRO SOARES;12;Engenheiro;PDT;NORDESTE;Não Eleito;34142;16197;2026-01-06 16:45:04
14672;Preta;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;MILAGRES;EDSON KLEBER BEZERRA FERNANDES;90;Comerciante;PROS;NORDESTE;Não Eleito;17271;245;2026-01-06 16:45:04
15679;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;TAUÁ;EDYR LINCON CAVALCANTE DIAS;11;Médico;PP;NORDESTE;Não Eleito;34684;4843;2026-01-06 16:45:04
14117;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;IGUATU;JOSE SAMUEL GURGEL ALVES;14;Advogado;PTB;NORDESTE;Não Eleito;53650;219;2026-01-06 16:45:04
15458;Parda;Divorciado(a);65 a 69 anos;Masculino;Ensino Médio completo;SANTA QUITÉRIA;JOSÉ BRAGA BARROZO;40;Aposentado (Exceto Servidor Público);PSB;NORDESTE;Eleito;24977;12835;2026-01-06 16:45:04
15830;Parda;Casado(a);60 a 64 anos;Masculino;Ensino Médio incompleto;VIÇOSA DO CEARÁ;JOSE FIRMINO DE ARRUDA;15;Prefeito;MDB;NORDESTE;Eleito;34793;17746;2026-01-06 16:45:04
13153;Branca;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental incompleto;ANTONINA DO NORTE;ORLANDO DE OLIVEIRA MORAIS;55;Prefeito;PSD;NORDESTE;Não Eleito;5361;347;2026-01-06 16:45:04
15334;Parda;Solteiro(a);40 a 44 anos;Masculino;Superior incompleto;REDENÇÃO;FRANCISCO ANTONIO PEREIRA GOMES;45;Auxiliar de Escritório e Assemelhados;PSDB;NORDESTE;Não Eleito;15644;597;2026-01-06 16:45:04
14273;Branca;Casado(a);70 a 74 anos;Masculino;Superior completo;ITAPAJÉ;RAIMUNDO DIMAS ARAÚJO CRUZ;12;Advogado;PDT;NORDESTE;Não Eleito;30378;9454;2026-01-06 16:45:04
15350;Branca;Casado(a);35 a 39 anos;Masculino;Superior incompleto;RERIUTABA;OSVALDO HONORIO LEMOS NETO;12;Prefeito;PDT;NORDESTE;Não Eleito;12422;5940;2026-01-06 16:45:04
13331;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental completo;AURORA;JOSÉ ADAILTON DE MACEDO;15;Agricultor;MDB;NORDESTE;Não Eleito;15952;7097;2026-01-06 16:45:04
13390;Branca;Casado(a);40 a 44 anos;Feminino;Superior completo;BARRO;MARIA PEREIRA DE LIRA SILVA;55;Vereador;PSD;NORDESTE;Não Eleito;12097;5211;2026-01-06 16:45:04
13579;Branca;Divorciado(a);50 a 54 anos;Masculino;Superior incompleto;CAPISTRANO;JOSENIAS EVANGELISTA DE ABREU;17;Aposentado (Exceto Servidor Público);PSL;NORDESTE;Não Eleito;12821;512;2026-01-06 16:45:04
14680;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;MIRAÍMA;ANTONIO EDNARDO BRAGA LIMA FILHO;22;Prefeito;PL;NORDESTE;Eleito;9502;5026;2026-01-06 16:45:04
